temperature_C,MEA_weight_fraction,CO2_loading,species,mole_fraction,curve_role,solver_success,solver_max_abs_residual
20.0,0.3,0.13,MEA,0.08315872517267102,explicit_ideal_equilibrium_curve,true,4.263256414560601e-14
20.0,0.3,0.13,MEAH+,0.015301114080922242,explicit_ideal_equilibrium_curve,true,4.263256414560601e-14
20.0,0.3,0.13,MEACOO-,0.01377980438184727,explicit_ideal_equilibrium_curve,true,4.263256414560601e-14
20.0,0.3,0.13,HCO3-,0.00011691128710759594,explicit_ideal_equilibrium_curve,true,4.263256414560601e-14
20.0,0.3,0.13,CO3^2-,0.0006944357417507612,explicit_ideal_equilibrium_curve,true,4.263256414560601e-14
20.0,0.3,0.13,H3O+,1.118691880753252e-13,explicit_ideal_equilibrium_curve,true,4.263256414560601e-14
20.0,0.3,0.13,OH-,1.552692857784871e-05,explicit_ideal_equilibrium_curve,true,4.263256414560601e-14
20.0,0.3,0.13,MEA + MEAH+,0.09845983925359326,explicit_ideal_equilibrium_curve,true,4.263256414560601e-14
20.0,0.3,0.135,CO2,2.505893664908025e-09,explicit_ideal_equilibrium_curve,true,3.552713678800501e-14
20.0,0.3,0.135,MEA,0.08204342153575085,explicit_ideal_equilibrium_curve,true,3.552713678800501e-14
20.0,0.3,0.135,MEAH+,0.015863785503133467,explicit_ideal_equilibrium_curve,true,3.552713678800501e-14
20.0,0.3,0.135,MEACOO-,0.014332436569170088,explicit_ideal_equilibrium_curve,true,3.552713678800501e-14
20.0,0.3,0.135,HCO3-,0.00012325190785011608,explicit_ideal_equilibrium_curve,true,3.552713678800501e-14
20.0,0.3,0.135,CO3^2-,0.0006966609041736968,explicit_ideal_equilibrium_curve,true,3.552713678800501e-14
20.0,0.3,0.135,H3O+,1.175586241688607e-13,explicit_ideal_equilibrium_curve,true,3.552713678800501e-14
20.0,0.3,0.135,OH-,1.477521788351957e-05,explicit_ideal_equilibrium_curve,true,3.552713678800501e-14
20.0,0.3,0.135,MEA + MEAH+,0.09790720703888432,explicit_ideal_equilibrium_curve,true,3.552713678800501e-14
20.0,0.3,0.14,CO2,2.769584018855774e-09,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-14
20.0,0.3,0.14,MEA,0.08092824059148856,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-14
20.0,0.3,0.14,MEAH+,0.01642635859200198,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-14
20.0,0.3,0.14,MEACOO-,0.014885044394967033,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-14
20.0,0.3,0.14,HCO3-,0.00012976678886250293,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-14
20.0,0.3,0.14,CO3^2-,0.0006987361475706771,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-14
20.0,0.3,0.14,H3O+,1.2340386629361134e-13,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-14
20.0,0.3,0.14,OH-,1.4075113154536051e-05,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-14
20.0,0.3,0.14,MEA + MEAH+,0.09735459918349054,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-14
20.0,0.3,0.145,CO2,3.0543421038188893e-09,explicit_ideal_equilibrium_curve,true,4.263256414560601e-14
20.0,0.3,0.145,MEA,0.07981319455328369,explicit_ideal_equilibrium_curve,true,4.263256414560601e-14
20.0,0.3,0.145,MEAH+,0.01698884182444767,explicit_ideal_equilibrium_curve,true,4.263256414560601e-14
20.0,0.3,0.145,MEACOO-,0.015437607168764925,explicit_ideal_equilibrium_curve,true,4.263256414560601e-14
20.0,0.3,0.145,HCO3-,0.0001364629971771425,explicit_ideal_equilibrium_curve,true,4.263256414560601e-14
20.0,0.3,0.145,CO3^2-,0.0007006750939579287,explicit_ideal_equilibrium_curve,true,4.263256414560601e-14
20.0,0.3,0.145,H3O+,1.2941145986056573e-13,explicit_ideal_equilibrium_curve,true,4.263256414560601e-14
20.0,0.3,0.145,OH-,1.3421470719204642e-05,explicit_ideal_equilibrium_curve,true,4.263256414560601e-14
20.0,0.3,0.145,MEA + MEAH+,0.09680203637773135,explicit_ideal_equilibrium_curve,true,4.263256414560601e-14
20.0,0.3,0.15,CO2,3.3616450605166307e-09,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-14
20.0,0.3,0.15,MEA,0.07869829537791549,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-14
20.0,0.3,0.15,MEAH+,0.017551242679553124,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-14
20.0,0.3,0.15,MEACOO-,0.015990105454535802,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-14
20.0,0.3,0.15,HCO3-,0.00014334800587167398,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-14
20.0,0.3,0.15,CO3^2-,0.000702489704748256,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-14
20.0,0.3,0.15,H3O+,1.3558830842741964e-13,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-14
20.0,0.3,0.15,OH-,1.2809809784755226e-05,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-14
20.0,0.3,0.15,MEA + MEAH+,0.09624953805746861,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-14
20.0,0.3,0.155,CO2,3.6930879297830407e-09,explicit_ideal_equilibrium_curve,true,2.1316282072803006e-14
20.0,0.3,0.155,MEA,0.07758355489530193,explicit_ideal_equilibrium_curve,true,2.1316282072803006e-14
20.0,0.3,0.155,MEAH+,0.018113567777560114,explicit_ideal_equilibrium_curve,true,2.1316282072803006e-14
20.0,0.3,0.155,MEACOO-,0.016542520801941213,explicit_ideal_equilibrium_curve,true,2.1316282072803006e-14
20.0,0.3,0.155,HCO3-,0.00015042972023041504,explicit_ideal_equilibrium_curve,true,2.1316282072803006e-14
20.0,0.3,0.155,CO3^2-,0.0007041905233350308,explicit_ideal_equilibrium_curve,true,2.1316282072803006e-14
20.0,0.3,0.155,H3O+,1.4194169999412446e-13,explicit_ideal_equilibrium_curve,true,2.1316282072803006e-14
20.0,0.3,0.155,OH-,1.2236208860406917e-05,explicit_ideal_equilibrium_curve,true,2.1316282072803006e-14
20.0,0.3,0.155,MEA + MEAH+,0.09569712267286204,explicit_ideal_equilibrium_curve,true,2.1316282072803006e-14
20.0,0.3,0.16,CO2,4.0503945835512454e-09,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.16,MEA,0.07646898492198365,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.16,MEAH+,0.01867582299600743,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.16,MEACOO-,0.01709483551670806,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.16,HCO3-,0.0001577165064862574,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.16,CO3^2-,0.0007057868759630174,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.16,H3O+,1.484793353559565e-13,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.16,OH-,1.1697221035568289e-05,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.16,MEA + MEAH+,0.09514480791799107,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.165,CO2,4.435429824885007e-09,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.165,MEA,0.07535459736240972,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.165,MEAH+,0.019238013567244264,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.165,MEACOO-,0.017647032461828912,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.165,HCO3-,0.0001652172233244056,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.165,CO3^2-,0.0007072870390115841,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.165,H3O+,1.5520935875378422e-13,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.165,OH-,1.1189804223016423e-05,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.165,MEA + MEAH+,0.09459261092965399,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.17,CO2,4.850212799505942e-09,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.17,MEA,0.07424040430123749,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.17,MEAH+,0.01980014416068257,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.17,MEACOO-,0.018199094883007493,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.17,HCO3-,0.00017294125636634522,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.17,CO3^2-,0.0007086983790511198,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.17,H3O+,1.621403910814216e-13,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.17,OH-,1.071126336865258e-05,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.17,MEA + MEAH+,0.09404054846192006,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.17500000000000002,CO2,5.296931880847854e-09,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.17500000000000002,MEA,0.07312641808923788,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.17500000000000002,MEAH+,0.020362218952469764,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.17500000000000002,MEACOO-,0.01875100625308036,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.17500000000000002,HCO3-,0.00018089855589015737,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.17500000000000002,CO3^2-,0.0007100274706855639,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.17500000000000002,H3O+,1.6928156593505523e-13,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.17500000000000002,OH-,1.0259202297426418e-05,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.17500000000000002,MEA + MEAH+,0.09348863704170765,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.18,CO2,5.7779612132450796e-09,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.18,MEA,0.07201265142492236,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.18,MEAH+,0.02092424168473718,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.18,MEACOO-,0.01930275013113797,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.18,HCO3-,0.00018909967808298839,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.18,CO3^2-,0.0007112801961614064,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.18,H3O+,1.7664256881882897e-13,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.18,OH-,9.831483370071392e-06,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.18,MEA + MEAH+,0.09293689310965954,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.185,CO2,6.295879123944023e-09,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.185,MEA,0.07089911743367633,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.185,MEAH+,0.021486215716164034,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.185,MEACOO-,0.019854310032826127,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.185,HCO3-,0.00019755583016434238,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.185,CO3^2-,0.0007124618299237244,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.185,H3O+,1.8423367985486697e-13,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.185,OH-,9.426193510345825e-06,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.185,MEA + MEAH+,0.09238533314984036,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.19,CO2,6.853488644828646e-09,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.19,MEA,0.06978582974592622,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.19,MEAH+,0.022048144065268324,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.19,MEACOO-,0.020405669308885856,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.19,HCO3-,0.00020627891976553138,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.19,CO3^2-,0.0007135771106752899,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.19,H3O+,1.9206582038562076e-13,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.19,OH-,9.041615458450776e-06,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.19,MEA + MEAH+,0.09183397381119454,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.195,CO2,7.453840419777459e-09,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.195,MEA,0.06867280257569318,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.195,MEAH+,0.022610029447577215,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.195,MEACOO-,0.02095681102942671,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.195,HCO3-,0.00021528160900252273,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.195,CO3^2-,0.0007146303030063067,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.195,H3O+,2.0015060390194328e-13,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.195,OH-,8.676203335519486e-06,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.195,MEA + MEAH+,0.0912828320232704,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.2,CO2,8.100258314289114e-09,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.2,MEA,0.0675600508007656,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.2,MEAH+,0.023171874307619217,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.2,MEACOO-,0.02150771787175869,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.2,HCO3-,0.00022457737373727735,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.2,CO3^2-,0.000715625250274439,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.2,H3O+,2.0850039178270376e-13,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.2,OH-,8.328561782876827e-06,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.2,MEA + MEAH+,0.09073192510838482,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
20.0,0.3,0.20500000000000002,CO2,8.796368091428314e-09,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.20500000000000002,MEA,0.06644759004564825,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.20500000000000002,MEAH+,0.023733680846514886,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.20500000000000002,MEACOO-,0.022058372009849135,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.20500000000000002,HCO3-,0.00023418056858790114,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.20500000000000002,CO3^2-,0.0007165654201074069,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.20500000000000002,H3O+,2.1712835439190984e-13,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.20500000000000002,OH-,7.997428080175032e-06,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.20500000000000002,MEA + MEAH+,0.09018127089216313,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.21,CO2,9.54612957350976e-09,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.21,MEA,0.06533543676840795,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.21,MEAH+,0.024295451045806053,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.21,MEACOO-,0.02260875500364547,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.21,HCO3-,0.00024410649832175624,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.21,CO3^2-,0.0007174539436537087,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.21,H3O+,2.260485381484151e-13,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.21,OH-,7.681656757493885e-06,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.21,MEA + MEAH+,0.089630887814214,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.215,CO2,1.0353872773681133e-08,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.215,MEA,0.06422360835252879,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.215,MEAH+,0.02485718668805328,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.215,MEACOO-,0.023158847686616482,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.215,HCO3-,0.00025437149634956077,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.215,CO3^2-,0.0007182936495088795,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.215,H3O+,2.3527593926269337e-13,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.215,OH-,7.3802063047324625e-06,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.215,MEA + MEAH+,0.08908079504058207,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.22,CO2,1.1224338557495811e-08,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.22,MEA,0.06311212320492278,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.22,MEAH+,0.025418889374641995,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.22,MEACOO-,0.023708630049932965,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.22,HCO3-,0.0002649930111342757,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.22,CO3^2-,0.0007190870930836977,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.22,H3O+,2.448265849264321e-13,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.22,OH-,7.092127652196127e-06,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.22,MEA + MEAH+,0.08853101257956478,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.225,CO2,1.216272448377978e-08,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.225,MEA,0.062001000861284176,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.225,MEAH+,0.025980560541162847,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.225,MEACOO-,0.024258081121726487,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.225,HCO3-,0.00027598970143811433,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.225,CO3^2-,0.0007198365820499732,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.225,H3O+,2.547176228459362e-13,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.225,OH-,6.816554153030334e-06,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.225,MEA + MEAH+,0.08798156140244702,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.23,CO2,1.3174736579194847e-08,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.23,MEA,0.06089026210006713,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.23,MEAH+,0.026542201470669154,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.23,MEACOO-,0.024807178839849436,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.23,HCO3-,0.0002873815414567948,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.23,CO3^2-,0.0007205441983919331,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.23,H3O+,2.649674201315766e-13,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.23,OH-,6.552692844028668e-06,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.23,MEA + MEAH+,0.08743246357073628,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.23500000000000001,CO2,1.4266647925001286e-08,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.23500000000000001,MEA,0.059779929066463434,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.23500000000000001,MEAH+,0.02710381330506507,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.23500000000000001,MEACOO-,0.025355899916501376,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.23500000000000001,HCO3-,0.00029918993703479383,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.23500000000000001,CO3^2-,0.000721211817502948,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.23500000000000001,H3O+,2.755956726957293e-13,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.23500000000000001,OH-,6.299816798609691e-06,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.23500000000000001,MEA + MEAH+,0.0868837423715285,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.24,CO2,1.5445365081433497e-08,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.24,MEA,0.05867002540790313,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.24,MEAH+,0.02766539705483346,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
