observation_id,data_family,source_key,source_file,source_row_id,observed_quantity,temperature_K,mea_mass_fraction,co2_loading_mol_per_mol_mea,composition_value,composition_basis,value_reported,reported_unit,uncertainty_value,uncertainty_unit,uncertainty_type,measurement_role,source_lifecycle_status,contract_lifecycle_status,objective_role,target_eligible,group_id
AMU-DENS-076,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,76,density,343.15,0.30,0.2,0.30,MEA mass fraction in unloaded solution,1.0240,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.30|T=70
AMU-DENS-077,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,77,density,343.15,0.30,0.3,0.30,MEA mass fraction in unloaded solution,1.0464,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.30|T=70
AMU-DENS-078,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,78,density,343.15,0.30,0.4,0.30,MEA mass fraction in unloaded solution,1.0719,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.30|T=70
AMU-DENS-079,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,79,density,353.15,0.30,0.1,0.30,MEA mass fraction in unloaded solution,0.9970,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.30|T=80
AMU-DENS-080,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,80,density,353.15,0.30,0.2,0.30,MEA mass fraction in unloaded solution,1.0176,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.30|T=80
AMU-DENS-081,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,81,density,353.15,0.30,0.3,0.30,MEA mass fraction in unloaded solution,1.0402,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.30|T=80
AMU-DENS-082,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,82,density,353.15,0.30,0.4,0.30,MEA mass fraction in unloaded solution,1.0660,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.30|T=80
AMU-DENS-083,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,83,density,298.15,0.40,0.1,0.40,MEA mass fraction in unloaded solution,1.0380,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=25
AMU-DENS-084,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,84,density,298.15,0.40,0.2,0.40,MEA mass fraction in unloaded solution,1.0630,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=25
AMU-DENS-085,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,85,density,298.15,0.40,0.3,0.40,MEA mass fraction in unloaded solution,1.0930,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=25
AMU-DENS-086,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,86,density,298.15,0.40,0.4,0.40,MEA mass fraction in unloaded solution,1.1285,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=25
AMU-DENS-087,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,87,density,298.15,0.40,0.5,0.40,MEA mass fraction in unloaded solution,1.1597,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=25
AMU-DENS-088,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,88,density,313.15,0.40,0.1,0.40,MEA mass fraction in unloaded solution,1.0300,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=40
AMU-DENS-089,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,89,density,313.15,0.40,0.2,0.40,MEA mass fraction in unloaded solution,1.0550,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=40
AMU-DENS-090,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,90,density,313.15,0.40,0.3,0.40,MEA mass fraction in unloaded solution,1.0850,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=40
AMU-DENS-091,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,91,density,313.15,0.40,0.4,0.40,MEA mass fraction in unloaded solution,1.1210,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=40
AMU-DENS-092,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,92,density,323.15,0.40,0.1,0.40,MEA mass fraction in unloaded solution,1.0240,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=50
AMU-DENS-093,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,93,density,323.15,0.40,0.2,0.40,MEA mass fraction in unloaded solution,1.0490,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=50
AMU-DENS-094,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,94,density,323.15,0.40,0.3,0.40,MEA mass fraction in unloaded solution,1.0797,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=50
AMU-DENS-095,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,95,density,323.15,0.40,0.4,0.40,MEA mass fraction in unloaded solution,1.1150,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=50
AMU-DENS-096,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,96,density,343.15,0.40,0.1,0.40,MEA mass fraction in unloaded solution,1.0120,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=70
AMU-DENS-097,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,97,density,343.15,0.40,0.2,0.40,MEA mass fraction in unloaded solution,1.0370,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=70
AMU-DENS-098,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,98,density,343.15,0.40,0.3,0.40,MEA mass fraction in unloaded solution,1.0680,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=70
AMU-DENS-099,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,99,density,343.15,0.40,0.4,0.40,MEA mass fraction in unloaded solution,1.1040,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=70
AMU-DENS-100,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,100,density,353.15,0.40,0.1,0.40,MEA mass fraction in unloaded solution,1.0050,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=80
AMU-DENS-101,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,101,density,353.15,0.40,0.2,0.40,MEA mass fraction in unloaded solution,1.0310,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=80
AMU-DENS-102,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,102,density,353.15,0.40,0.3,0.40,MEA mass fraction in unloaded solution,1.0620,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=80
AMU-DENS-103,reactive_mea_density,Amundsen2009,data/reference/MEA/density_viscosity/Amundsen_2009_density_viscosity.csv,103,density,353.15,0.40,0.4,0.40,MEA mass fraction in unloaded solution,1.0977,g/cm^3,0.002,g/cm^3,combined_absolute,direct_positive,property_target_candidate,canonical_eligible,direct_measurement,yes,Amundsen2009|loaded|w=0.40|T=80
AUG-ACE-29815-001,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-29815-001,density,298.15,,,0.0104,mole fraction of dry ionic liquid in binary mixture,1.00974,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=298.15
AUG-ACE-29815-002,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-29815-002,density,298.15,,,0.0503,mole fraction of dry ionic liquid in binary mixture,1.05294,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=298.15
AUG-ACE-29815-003,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-29815-003,density,298.15,,,0.0993,mole fraction of dry ionic liquid in binary mixture,1.08647,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=298.15
AUG-ACE-29815-004,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-29815-004,density,298.15,,,0.2506,mole fraction of dry ionic liquid in binary mixture,1.12866,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=298.15
AUG-ACE-29815-005,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-29815-005,density,298.15,,,0.5011,mole fraction of dry ionic liquid in binary mixture,1.14590,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=298.15
AUG-ACE-29815-006,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-29815-006,density,298.15,,,0.7489,mole fraction of dry ionic liquid in binary mixture,1.15091,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=298.15
AUG-ACE-29815-007,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-29815-007,density,298.15,,,0.9810,mole fraction of dry ionic liquid in binary mixture,1.15285,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=298.15
AUG-ACE-30315-001,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-30315-001,density,303.15,,,0.0104,mole fraction of dry ionic liquid in binary mixture,1.00769,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=303.15
AUG-ACE-30315-002,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-30315-002,density,303.15,,,0.0503,mole fraction of dry ionic liquid in binary mixture,1.05034,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=303.15
AUG-ACE-30315-003,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-30315-003,density,303.15,,,0.0993,mole fraction of dry ionic liquid in binary mixture,1.08344,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=303.15
AUG-ACE-30315-004,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-30315-004,density,303.15,,,0.2506,mole fraction of dry ionic liquid in binary mixture,1.12515,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=303.15
AUG-ACE-30315-005,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-30315-005,density,303.15,,,0.5011,mole fraction of dry ionic liquid in binary mixture,1.14179,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=303.15
AUG-ACE-30315-006,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-30315-006,density,303.15,,,0.7489,mole fraction of dry ionic liquid in binary mixture,1.14675,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=303.15
AUG-ACE-30315-007,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-30315-007,density,303.15,,,0.9810,mole fraction of dry ionic liquid in binary mixture,1.14935,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=303.15
AUG-ACE-31815-001,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-31815-001,density,318.15,,,0.0104,mole fraction of dry ionic liquid in binary mixture,1.00014,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=318.15
AUG-ACE-31815-002,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-31815-002,density,318.15,,,0.0503,mole fraction of dry ionic liquid in binary mixture,1.04412,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=318.15
AUG-ACE-31815-003,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-31815-003,density,318.15,,,0.0993,mole fraction of dry ionic liquid in binary mixture,1.07699,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=318.15
AUG-ACE-31815-004,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-31815-004,density,318.15,,,0.2506,mole fraction of dry ionic liquid in binary mixture,1.11798,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=318.15
AUG-ACE-31815-005,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-31815-005,density,318.15,,,0.5011,mole fraction of dry ionic liquid in binary mixture,1.13493,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=318.15
AUG-ACE-31815-006,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-31815-006,density,318.15,,,0.7489,mole fraction of dry ionic liquid in binary mixture,1.13979,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=318.15
AUG-ACE-31815-007,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-31815-007,density,318.15,,,0.9810,mole fraction of dry ionic liquid in binary mixture,1.14163,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=318.15
AUG-ACE-32315-001,ethanolammonium_carboxylate_density,Augusto2022,data/reference/MEA/volumetric/ethanolammonium_carboxylate_density.csv,AUG-ACE-32315-001,density,323.15,,,0.0104,mole fraction of dry ionic liquid in binary mixture,0.99562,g/cm^3,0.0019,relative,reported_relative_standard,analog,canonical_eligible,canonical_eligible,analog_measurement,yes,Augusto2022|acetate|T=323.15
